"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"CardData_overrideDescriptionKey-5daa4aefea473bc1-e65d96075024bb4458dc25553353e8db-v2[Few]","CardData_overrideDescriptionKey-5daa4aefea473bc1-e65d96075024bb4458dc25553353e8db-v2[Few]","Deal [trait0.power][x] damage to enemy units.","CardData_overrideDescriptionKey-5daa4aefea473bc1-e65d96075024bb4458dc25553353e8db-v2[Few]","","","","(Group: 'CardData_AnnhilateRoomDamageScaling')
(Plural form: 'Few')

[trait0.power]: A number
[x]: <sprite name=""Xcost"">"
"CardData_overrideDescriptionKey-5daa4aefea473bc1-e65d96075024bb4458dc25553353e8db-v2[Plural]","CardData_overrideDescriptionKey-5daa4aefea473bc1-e65d96075024bb4458dc25553353e8db-v2[Plural]","Deal [trait0.power][x] damage to enemy units.","CardData_overrideDescriptionKey-5daa4aefea473bc1-e65d96075024bb4458dc25553353e8db-v2[Plural]","","","","(Group: 'CardData_AnnhilateRoomDamageScaling')
(Plural form: 'Plural')

[trait0.power]: A number
[x]: <sprite name=""Xcost"">"
"CardData_overrideDescriptionKey-5dd2afb192d64c0b-ea3eb06c4c3c9dd468a73d2bf702e83e-v2[Zero]","CardData_overrideDescriptionKey-5dd2afb192d64c0b-ea3eb06c4c3c9dd468a73d2bf702e83e-v2[Zero]","Deal [effect0.power] damage to the front enemy unit.","CardData_overrideDescriptionKey-5dd2afb192d64c0b-ea3eb06c4c3c9dd468a73d2bf702e83e-v2[Zero]","","","","(Group: 'CardData_Proclamation')
(Plural form: 'Zero')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-5dd2afb192d64c0b-ea3eb06c4c3c9dd468a73d2bf702e83e-v2[One]","CardData_overrideDescriptionKey-5dd2afb192d64c0b-ea3eb06c4c3c9dd468a73d2bf702e83e-v2[One]","Deal [effect0.power] damage to the front enemy unit.","CardData_overrideDescriptionKey-5dd2afb192d64c0b-ea3eb06c4c3c9dd468a73d2bf702e83e-v2[One]","","","","(Group: 'CardData_Proclamation')
(Plural form: 'One')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-5dd2afb192d64c0b-ea3eb06c4c3c9dd468a73d2bf702e83e-v2[Few]","CardData_overrideDescriptionKey-5dd2afb192d64c0b-ea3eb06c4c3c9dd468a73d2bf702e83e-v2[Few]","Deal [effect0.power] damage to the front enemy unit.","CardData_overrideDescriptionKey-5dd2afb192d64c0b-ea3eb06c4c3c9dd468a73d2bf702e83e-v2[Few]","","","","(Group: 'CardData_Proclamation')
(Plural form: 'Few')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-5dd2afb192d64c0b-ea3eb06c4c3c9dd468a73d2bf702e83e-v2[Plural]","CardData_overrideDescriptionKey-5dd2afb192d64c0b-ea3eb06c4c3c9dd468a73d2bf702e83e-v2[Plural]","Deal [effect0.power] damage to the front enemy unit.","CardData_overrideDescriptionKey-5dd2afb192d64c0b-ea3eb06c4c3c9dd468a73d2bf702e83e-v2[Plural]","","","","(Group: 'CardData_Proclamation')
(Plural form: 'Plural')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-601479eba280387d-caae2c1c84c8e884ca65fd3c1572d1da-v2[Zero]","CardData_overrideDescriptionKey-601479eba280387d-caae2c1c84c8e884ca65fd3c1572d1da-v2[Zero]","Deal [effect0.power] damage to a random enemy unit, three times.","CardData_overrideDescriptionKey-601479eba280387d-caae2c1c84c8e884ca65fd3c1572d1da-v2[Zero]","","","","(Group: 'CardData_ExcavationEruption')
(Plural form: 'Zero')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-601479eba280387d-caae2c1c84c8e884ca65fd3c1572d1da-v2[One]","CardData_overrideDescriptionKey-601479eba280387d-caae2c1c84c8e884ca65fd3c1572d1da-v2[One]","Deal [effect0.power] damage to a random enemy unit, three times.","CardData_overrideDescriptionKey-601479eba280387d-caae2c1c84c8e884ca65fd3c1572d1da-v2[One]","","","","(Group: 'CardData_ExcavationEruption')
(Plural form: 'One')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-601479eba280387d-caae2c1c84c8e884ca65fd3c1572d1da-v2[Few]","CardData_overrideDescriptionKey-601479eba280387d-caae2c1c84c8e884ca65fd3c1572d1da-v2[Few]","Deal [effect0.power] damage to a random enemy unit, three times.","CardData_overrideDescriptionKey-601479eba280387d-caae2c1c84c8e884ca65fd3c1572d1da-v2[Few]","","","","(Group: 'CardData_ExcavationEruption')
(Plural form: 'Few')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-601479eba280387d-caae2c1c84c8e884ca65fd3c1572d1da-v2[Plural]","CardData_overrideDescriptionKey-601479eba280387d-caae2c1c84c8e884ca65fd3c1572d1da-v2[Plural]","Deal [effect0.power] damage to a random enemy unit, three times.","CardData_overrideDescriptionKey-601479eba280387d-caae2c1c84c8e884ca65fd3c1572d1da-v2[Plural]","","","","(Group: 'CardData_ExcavationEruption')
(Plural form: 'Plural')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-6472a188bb7327a0-525cd9b993504c24c9df662efaf68822-v2","CardData_overrideDescriptionKey-6472a188bb7327a0-525cd9b993504c24c9df662efaf68822-v2","Kill friendly units. [halfbreak]<b>Reform</b> random units to this floor until it exceeds its [size].","CardData_overrideDescriptionKey-6472a188bb7327a0-525cd9b993504c24c9df662efaf68822-v2","","","","(Group: 'CardData_HallowedHalls')

[halfbreak]: <size=50%><br><br></size>
[size]: <sprite name=""Capacity"">"
"CardData_overrideDescriptionKey-65aceedb69edfea9-603ccbb89d259dc40bd235b513ed79fa-v2","CardData_overrideDescriptionKey-65aceedb69edfea9-603ccbb89d259dc40bd235b513ed79fa-v2","When played, gain a stack of [multistrike] for each [blight] card in your deck.","CardData_overrideDescriptionKey-65aceedb69edfea9-603ccbb89d259dc40bd235b513ed79fa-v2","","","","(Group: 'CardData_DanteUnit')

[multistrike]: <b>Multistrike</b>
[blight]: Blight"
"CardData_overrideDescriptionKey-6604aef223b4d440-f4c55a5054caeb140803b97387671408-v2[Zero]","CardData_overrideDescriptionKey-6604aef223b4d440-f4c55a5054caeb140803b97387671408-v2[Zero]","<b>Reform</b> [effect0.power] random units.","CardData_overrideDescriptionKey-6604aef223b4d440-f4c55a5054caeb140803b97387671408-v2[Zero]","","","","(Group: 'CardData_RapidRaise')
(Plural form: 'Zero')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-6604aef223b4d440-f4c55a5054caeb140803b97387671408-v2[One]","CardData_overrideDescriptionKey-6604aef223b4d440-f4c55a5054caeb140803b97387671408-v2[One]","<b>Reform</b> [effect0.power] random units.","CardData_overrideDescriptionKey-6604aef223b4d440-f4c55a5054caeb140803b97387671408-v2[One]","","","","(Group: 'CardData_RapidRaise')
(Plural form: 'One')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-6604aef223b4d440-f4c55a5054caeb140803b97387671408-v2[Few]","CardData_overrideDescriptionKey-6604aef223b4d440-f4c55a5054caeb140803b97387671408-v2[Few]","<b>Reform</b> [effect0.power] random units.","CardData_overrideDescriptionKey-6604aef223b4d440-f4c55a5054caeb140803b97387671408-v2[Few]","","","","(Group: 'CardData_RapidRaise')
(Plural form: 'Few')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-6604aef223b4d440-f4c55a5054caeb140803b97387671408-v2[Plural]","CardData_overrideDescriptionKey-6604aef223b4d440-f4c55a5054caeb140803b97387671408-v2[Plural]","<b>Reform</b> [effect0.power] random units.","CardData_overrideDescriptionKey-6604aef223b4d440-f4c55a5054caeb140803b97387671408-v2[Plural]","","","","(Group: 'CardData_RapidRaise')
(Plural form: 'Plural')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-69cb3051c5ea2891-7ee4b964c3dc6d64abb5d9113de6d2b9-v2","CardData_overrideDescriptionKey-69cb3051c5ea2891-7ee4b964c3dc6d64abb5d9113de6d2b9-v2","Return a spell card from the discard pile to your hand and apply [infused], -[effect0.upgrade.costreduction][ember], and [consume].","CardData_overrideDescriptionKey-69cb3051c5ea2891-7ee4b964c3dc6d64abb5d9113de6d2b9-v2","","","","(Group: 'CardData_ReturnedSoul')

[infused]: <b>Infused</b>
[effect0.upgrade.costreduction]: A number
[ember]: <sprite name=""Ember"">
[consume]: <b>Consume</b>"
"CardData_overrideDescriptionKey-6bd8e4248d737898-27fca88960edf6241bcb6c68d9610f33-v2[Zero]","CardData_overrideDescriptionKey-6bd8e4248d737898-27fca88960edf6241bcb6c68d9610f33-v2[Zero]","Restore [effect0.power] health. Apply [regen] [effect1.status0.power].","CardData_overrideDescriptionKey-6bd8e4248d737898-27fca88960edf6241bcb6c68d9610f33-v2[Zero]","","","","(Group: 'CardData_StarterHeal')
(Plural form: 'Zero')

[effect0.power]: A number
[regen]: <b>Regen</b>
[effect1.status0.power]: A number"
"CardData_overrideDescriptionKey-6bd8e4248d737898-27fca88960edf6241bcb6c68d9610f33-v2[One]","CardData_overrideDescriptionKey-6bd8e4248d737898-27fca88960edf6241bcb6c68d9610f33-v2[One]","Restore [effect0.power] health. Apply [regen] [effect1.status0.power].","CardData_overrideDescriptionKey-6bd8e4248d737898-27fca88960edf6241bcb6c68d9610f33-v2[One]","","","","(Group: 'CardData_StarterHeal')
(Plural form: 'One')

[effect0.power]: A number
[regen]: <b>Regen</b>
[effect1.status0.power]: A number"
"CardData_overrideDescriptionKey-6bd8e4248d737898-27fca88960edf6241bcb6c68d9610f33-v2[Few]","CardData_overrideDescriptionKey-6bd8e4248d737898-27fca88960edf6241bcb6c68d9610f33-v2[Few]","Restore [effect0.power] health. Apply [regen] [effect1.status0.power].","CardData_overrideDescriptionKey-6bd8e4248d737898-27fca88960edf6241bcb6c68d9610f33-v2[Few]","","","","(Group: 'CardData_StarterHeal')
(Plural form: 'Few')

[effect0.power]: A number
[regen]: <b>Regen</b>
[effect1.status0.power]: A number"
"CardData_overrideDescriptionKey-6bd8e4248d737898-27fca88960edf6241bcb6c68d9610f33-v2[Plural]","CardData_overrideDescriptionKey-6bd8e4248d737898-27fca88960edf6241bcb6c68d9610f33-v2[Plural]","Restore [effect0.power] health. Apply [regen] [effect1.status0.power].","CardData_overrideDescriptionKey-6bd8e4248d737898-27fca88960edf6241bcb6c68d9610f33-v2[Plural]","","","","(Group: 'CardData_StarterHeal')
(Plural form: 'Plural')

[effect0.power]: A number
[regen]: <b>Regen</b>
[effect1.status0.power]: A number"
"CardData_overrideDescriptionKey-6c087e92c10a7ecb-b10f0d1c44f2aac4e9dd3855084c14fd-v2","CardData_overrideDescriptionKey-6c087e92c10a7ecb-b10f0d1c44f2aac4e9dd3855084c14fd-v2","When played, gain +10[attack], +10[health], and +1[size] per [corrupt].","CardData_overrideDescriptionKey-6c087e92c10a7ecb-b10f0d1c44f2aac4e9dd3855084c14fd-v2","","","","(Group: 'CardData_KinhostCarapace')

[attack]: <sprite name=""Attack"">
[health]: <sprite name=""Health"">
[size]: <sprite name=""Capacity"">
[corrupt]: <sprite name=""ChargedEchoes"">"
"CardData_overrideDescriptionKey-7044df6b1206855e-d283855196175814ea5f80fc516db7c5-v2[Zero]","CardData_overrideDescriptionKey-7044df6b1206855e-d283855196175814ea5f80fc516db7c5-v2[Zero]","Deal [effect0.power] damage to enemy units, two times.","CardData_overrideDescriptionKey-7044df6b1206855e-d283855196175814ea5f80fc516db7c5-v2[Zero]","","","","(Group: 'CardData_HephHammer')
(Plural form: 'Zero')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-7044df6b1206855e-d283855196175814ea5f80fc516db7c5-v2[One]","CardData_overrideDescriptionKey-7044df6b1206855e-d283855196175814ea5f80fc516db7c5-v2[One]","Deal [effect0.power] damage to enemy units, two times.","CardData_overrideDescriptionKey-7044df6b1206855e-d283855196175814ea5f80fc516db7c5-v2[One]","","","","(Group: 'CardData_HephHammer')
(Plural form: 'One')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-7044df6b1206855e-d283855196175814ea5f80fc516db7c5-v2[Few]","CardData_overrideDescriptionKey-7044df6b1206855e-d283855196175814ea5f80fc516db7c5-v2[Few]","Deal [effect0.power] damage to enemy units, two times.","CardData_overrideDescriptionKey-7044df6b1206855e-d283855196175814ea5f80fc516db7c5-v2[Few]","","","","(Group: 'CardData_HephHammer')
(Plural form: 'Few')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-7044df6b1206855e-d283855196175814ea5f80fc516db7c5-v2[Plural]","CardData_overrideDescriptionKey-7044df6b1206855e-d283855196175814ea5f80fc516db7c5-v2[Plural]","Deal [effect0.power] damage to enemy units, two times.","CardData_overrideDescriptionKey-7044df6b1206855e-d283855196175814ea5f80fc516db7c5-v2[Plural]","","","","(Group: 'CardData_HephHammer')
(Plural form: 'Plural')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-70c41bfa151c6f33-988ad6229efa52249934a22734415a26-v2[Zero]","CardData_overrideDescriptionKey-70c41bfa151c6f33-988ad6229efa52249934a22734415a26-v2[Zero]","Restore [effect0.power] health to friendly units and deal [effect1.power] damage to enemy units.","CardData_overrideDescriptionKey-70c41bfa151c6f33-988ad6229efa52249934a22734415a26-v2[Zero]","","","","(Group: 'CardData_Glimmer')
(Plural form: 'Zero')

[effect0.power]: A number
[effect1.power]: A number"
"CardData_overrideDescriptionKey-70c41bfa151c6f33-988ad6229efa52249934a22734415a26-v2[One]","CardData_overrideDescriptionKey-70c41bfa151c6f33-988ad6229efa52249934a22734415a26-v2[One]","Restore [effect0.power] health to friendly units and deal [effect1.power] damage to enemy units.","CardData_overrideDescriptionKey-70c41bfa151c6f33-988ad6229efa52249934a22734415a26-v2[One]","","","","(Group: 'CardData_Glimmer')
(Plural form: 'One')

[effect0.power]: A number
[effect1.power]: A number"
"CardData_overrideDescriptionKey-70c41bfa151c6f33-988ad6229efa52249934a22734415a26-v2[Few]","CardData_overrideDescriptionKey-70c41bfa151c6f33-988ad6229efa52249934a22734415a26-v2[Few]","Restore [effect0.power] health to friendly units and deal [effect1.power] damage to enemy units.","CardData_overrideDescriptionKey-70c41bfa151c6f33-988ad6229efa52249934a22734415a26-v2[Few]","","","","(Group: 'CardData_Glimmer')
(Plural form: 'Few')

[effect0.power]: A number
[effect1.power]: A number"
"CardData_overrideDescriptionKey-70c41bfa151c6f33-988ad6229efa52249934a22734415a26-v2[Plural]","CardData_overrideDescriptionKey-70c41bfa151c6f33-988ad6229efa52249934a22734415a26-v2[Plural]","Restore [effect0.power] health to friendly units and deal [effect1.power] damage to enemy units.","CardData_overrideDescriptionKey-70c41bfa151c6f33-988ad6229efa52249934a22734415a26-v2[Plural]","","","","(Group: 'CardData_Glimmer')
(Plural form: 'Plural')

[effect0.power]: A number
[effect1.power]: A number"
"CardData_overrideDescriptionKey-7299bae6258f8dc9-663eb9f0b42f90b46809c1667b405216-v2","CardData_overrideDescriptionKey-7299bae6258f8dc9-663eb9f0b42f90b46809c1667b405216-v2","Double the amount of [rage] on friendly units.","CardData_overrideDescriptionKey-7299bae6258f8dc9-663eb9f0b42f90b46809c1667b405216-v2","","","","(Group: 'CardData_LastStand')

[rage]: <b>Rage</b>"
"CardData_overrideDescriptionKey-73b98a2d0cc7af28-437011d1515a63f4fa238928122e9c1b-v2","CardData_overrideDescriptionKey-73b98a2d0cc7af28-437011d1515a63f4fa238928122e9c1b-v2","Apply [armor] <b>[trait0.statusmultiplier]</b> per [corrupt] to friendly units.","CardData_overrideDescriptionKey-73b98a2d0cc7af28-437011d1515a63f4fa238928122e9c1b-v2","","","","(Group: 'CardData_Shelter')

[armor]: <b>Armor</b>
[trait0.statusmultiplier]: A number
[corrupt]: <sprite name=""ChargedEchoes"">"
"CardData_overrideDescriptionKey-75b2e1cab34076b2-0ba6816917dbb88499816208dc4ce687-v2[Zero]","CardData_overrideDescriptionKey-75b2e1cab34076b2-0ba6816917dbb88499816208dc4ce687-v2[Zero]","Deal [effect0.power] damage, twice.","CardData_overrideDescriptionKey-75b2e1cab34076b2-0ba6816917dbb88499816208dc4ce687-v2[Zero]","","","","(Group: 'CardData_RevengeOfTheDamned')
(Plural form: 'Zero')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-75b2e1cab34076b2-0ba6816917dbb88499816208dc4ce687-v2[One]","CardData_overrideDescriptionKey-75b2e1cab34076b2-0ba6816917dbb88499816208dc4ce687-v2[One]","Deal [effect0.power] damage, twice.","CardData_overrideDescriptionKey-75b2e1cab34076b2-0ba6816917dbb88499816208dc4ce687-v2[One]","","","","(Group: 'CardData_RevengeOfTheDamned')
(Plural form: 'One')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-75b2e1cab34076b2-0ba6816917dbb88499816208dc4ce687-v2[Few]","CardData_overrideDescriptionKey-75b2e1cab34076b2-0ba6816917dbb88499816208dc4ce687-v2[Few]","Deal [effect0.power] damage, twice.","CardData_overrideDescriptionKey-75b2e1cab34076b2-0ba6816917dbb88499816208dc4ce687-v2[Few]","","","","(Group: 'CardData_RevengeOfTheDamned')
(Plural form: 'Few')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-75b2e1cab34076b2-0ba6816917dbb88499816208dc4ce687-v2[Plural]","CardData_overrideDescriptionKey-75b2e1cab34076b2-0ba6816917dbb88499816208dc4ce687-v2[Plural]","Deal [effect0.power] damage, twice.","CardData_overrideDescriptionKey-75b2e1cab34076b2-0ba6816917dbb88499816208dc4ce687-v2[Plural]","","","","(Group: 'CardData_RevengeOfTheDamned')
(Plural form: 'Plural')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-787b5804a1e8ebce-792713c0dc49c794db7f416d35aee1b3-v2[Zero]","CardData_overrideDescriptionKey-787b5804a1e8ebce-792713c0dc49c794db7f416d35aee1b3-v2[Zero]","Deal [effect0.power] damage.","CardData_overrideDescriptionKey-787b5804a1e8ebce-792713c0dc49c794db7f416d35aee1b3-v2[Zero]","","","","(Group: 'CardData_StarterTorch')
(Plural form: 'Zero')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-787b5804a1e8ebce-792713c0dc49c794db7f416d35aee1b3-v2[One]","CardData_overrideDescriptionKey-787b5804a1e8ebce-792713c0dc49c794db7f416d35aee1b3-v2[One]","Deal [effect0.power] damage.","CardData_overrideDescriptionKey-787b5804a1e8ebce-792713c0dc49c794db7f416d35aee1b3-v2[One]","","","","(Group: 'CardData_StarterTorch')
(Plural form: 'One')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-787b5804a1e8ebce-792713c0dc49c794db7f416d35aee1b3-v2[Few]","CardData_overrideDescriptionKey-787b5804a1e8ebce-792713c0dc49c794db7f416d35aee1b3-v2[Few]","Deal [effect0.power] damage.","CardData_overrideDescriptionKey-787b5804a1e8ebce-792713c0dc49c794db7f416d35aee1b3-v2[Few]","","","","(Group: 'CardData_StarterTorch')
(Plural form: 'Few')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-787b5804a1e8ebce-792713c0dc49c794db7f416d35aee1b3-v2[Plural]","CardData_overrideDescriptionKey-787b5804a1e8ebce-792713c0dc49c794db7f416d35aee1b3-v2[Plural]","Deal [effect0.power] damage.","CardData_overrideDescriptionKey-787b5804a1e8ebce-792713c0dc49c794db7f416d35aee1b3-v2[Plural]","","","","(Group: 'CardData_StarterTorch')
(Plural form: 'Plural')

[effect0.power]: A number"
"CardData_overrideDescriptionKey-7aae18d2a8ea4f3e-0a8521d528e582d49b7cf2ac5e41dde3-v2","CardData_overrideDescriptionKey-7aae18d2a8ea4f3e-0a8521d528e582d49b7cf2ac5e41dde3-v2","Apply +[effect0.upgrade.bonusdamage][attack] and [burnout] [effect1.status0.power] to a friendly unit.","CardData_overrideDescriptionKey-7aae18d2a8ea4f3e-0a8521d528e582d49b7cf2ac5e41dde3-v2","","","","(Group: 'CardData_Wicklash')

[effect0.upgrade.bonusdamage]: A number
[attack]: <sprite name=""Attack"">
[burnout]: <b>Burnout</b>
[effect1.status0.power]: A number"
"CardData_overrideDescriptionKey-7af1bedb2de3ea46-92b031bb609fb70429201b3455d2aa36-v2","CardData_overrideDescriptionKey-7af1bedb2de3ea46-92b031bb609fb70429201b3455d2aa36-v2","Apply [frostbite] [effect0.status0.power] to enemy units.","CardData_overrideDescriptionKey-7af1bedb2de3ea46-92b031bb609fb70429201b3455d2aa36-v2","","","","(Group: 'CardData_JarOfFrost')

[frostbite]: <b>Frostbite</b>
[effect0.status0.power]: A number"
"CardData_overrideDescriptionKey-7bd116c64e494ea2-dc27a71553a499741a27e3501113ca97-v2[Zero]","CardData_overrideDescriptionKey-7bd116c64e494ea2-dc27a71553a499741a27e3501113ca97-v2[Zero]","Create [effect0.power] copies of a [snack] unit.","CardData_overrideDescriptionKey-7bd116c64e494ea2-dc27a71553a499741a27e3501113ca97-v2[Zero]","","","","(Group: 'CardData_CopyMorselTwice')
(Plural form: 'Zero')

[effect0.power]: A number
[snack]: Morsel"
"CardData_overrideDescriptionKey-7bd116c64e494ea2-dc27a71553a499741a27e3501113ca97-v2[One]","CardData_overrideDescriptionKey-7bd116c64e494ea2-dc27a71553a499741a27e3501113ca97-v2[One]","Create [effect0.power] copies of a [snack] unit.","CardData_overrideDescriptionKey-7bd116c64e494ea2-dc27a71553a499741a27e3501113ca97-v2[One]","","","","(Group: 'CardData_CopyMorselTwice')
(Plural form: 'One')

[effect0.power]: A number
[snack]: Morsel"
