"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"CardUpgradeData_descriptionKey-43ede9c9004a75f4-357837dd8106b5c42a1a2028c149869b-v2[One]","CardUpgradeData_descriptionKey-43ede9c9004a75f4-357837dd8106b5c42a1a2028c149869b-v2[One]","","","False","","","(Group: 'CardUpgradeData_MonsterUnstableInferySynthesis')
(Plural form: 'One')

[effect0.power]: A number"
"CardUpgradeData_descriptionKey-43ede9c9004a75f4-357837dd8106b5c42a1a2028c149869b-v2[Few]","CardUpgradeData_descriptionKey-43ede9c9004a75f4-357837dd8106b5c42a1a2028c149869b-v2[Few]","","","False","","","(Group: 'CardUpgradeData_MonsterUnstableInferySynthesis')
(Plural form: 'Few')

[effect0.power]: A number"
"CardUpgradeData_descriptionKey-43ede9c9004a75f4-357837dd8106b5c42a1a2028c149869b-v2[Plural]","CardUpgradeData_descriptionKey-43ede9c9004a75f4-357837dd8106b5c42a1a2028c149869b-v2[Plural]","","","False","","","(Group: 'CardUpgradeData_MonsterUnstableInferySynthesis')
(Plural form: 'Plural')

[effect0.power]: A number"
"CardUpgradeData_descriptionKey-45f39cfe222bd297-08f5b09b9f99fa54fb06e679fab33bac-v2","CardUpgradeData_descriptionKey-45f39cfe222bd297-08f5b09b9f99fa54fb06e679fab33bac-v2","","","False","","","(Group: 'CardUpgradeData_ShardtailRallyBuff')

[effect0.upgrade.bonusdamage]: A number
[attack]: <sprite name=""Attack"">"
"CardUpgradeData_descriptionKey-4786a16037afd7de-9398798a569ab5c44a94ff87b92aedcd-v2","CardUpgradeData_descriptionKey-4786a16037afd7de-9398798a569ab5c44a94ff87b92aedcd-v2","","","False","","","(Group: 'CardUpgradeData_MonsterChaosBasicSynthesis')

[rage]: <b>Rage</b>"
"CardUpgradeData_descriptionKey-47f36595e7cdab3c-90c4fb183413b604fb59dd4374855c33-v2[Zero]","CardUpgradeData_descriptionKey-47f36595e7cdab3c-90c4fb183413b604fb59dd4374855c33-v2[Zero]","","","False","","","(Group: 'CardUpgradeData_BuildCard_Heal')
(Plural form: 'Zero')

[effect0.power]: A number"
"CardUpgradeData_descriptionKey-47f36595e7cdab3c-90c4fb183413b604fb59dd4374855c33-v2[One]","CardUpgradeData_descriptionKey-47f36595e7cdab3c-90c4fb183413b604fb59dd4374855c33-v2[One]","","","False","","","(Group: 'CardUpgradeData_BuildCard_Heal')
(Plural form: 'One')

[effect0.power]: A number"
"CardUpgradeData_descriptionKey-47f36595e7cdab3c-90c4fb183413b604fb59dd4374855c33-v2[Few]","CardUpgradeData_descriptionKey-47f36595e7cdab3c-90c4fb183413b604fb59dd4374855c33-v2[Few]","","","False","","","(Group: 'CardUpgradeData_BuildCard_Heal')
(Plural form: 'Few')

[effect0.power]: A number"
"CardUpgradeData_descriptionKey-47f36595e7cdab3c-90c4fb183413b604fb59dd4374855c33-v2[Plural]","CardUpgradeData_descriptionKey-47f36595e7cdab3c-90c4fb183413b604fb59dd4374855c33-v2[Plural]","","","False","","","(Group: 'CardUpgradeData_BuildCard_Heal')
(Plural form: 'Plural')

[effect0.power]: A number"
"CardUpgradeData_descriptionKey-4838b943fa6f04ba-4a1416b4a5ebb8c4187ac387f54f175a-v2","CardUpgradeData_descriptionKey-4838b943fa6f04ba-4a1416b4a5ebb8c4187ac387f54f175a-v2","","","False","","","(Group: 'CardUpgradeData_ParafinEnforcerSynthesis')

[rage]: <b>Rage</b>
[effect0.status0.power]: A number
[burnout]: <b>Burnout</b>"
"CardUpgradeData_descriptionKey-49348375e0def062-7488261e3d4e3be4197596a96e7c7b66-v2[Zero]","CardUpgradeData_descriptionKey-49348375e0def062-7488261e3d4e3be4197596a96e7c7b66-v2[Zero]","","","False","","","(Group: 'CardUpgradeData_SentientDrawOnRevenge')
(Plural form: 'Zero')

[paramInt]: A number"
"CardUpgradeData_descriptionKey-49348375e0def062-7488261e3d4e3be4197596a96e7c7b66-v2[One]","CardUpgradeData_descriptionKey-49348375e0def062-7488261e3d4e3be4197596a96e7c7b66-v2[One]","","","False","","","(Group: 'CardUpgradeData_SentientDrawOnRevenge')
(Plural form: 'One')

[paramInt]: A number"
"CardUpgradeData_descriptionKey-49348375e0def062-7488261e3d4e3be4197596a96e7c7b66-v2[Few]","CardUpgradeData_descriptionKey-49348375e0def062-7488261e3d4e3be4197596a96e7c7b66-v2[Few]","","","False","","","(Group: 'CardUpgradeData_SentientDrawOnRevenge')
(Plural form: 'Few')

[paramInt]: A number"
"CardUpgradeData_descriptionKey-49348375e0def062-7488261e3d4e3be4197596a96e7c7b66-v2[Plural]","CardUpgradeData_descriptionKey-49348375e0def062-7488261e3d4e3be4197596a96e7c7b66-v2[Plural]","","","False","","","(Group: 'CardUpgradeData_SentientDrawOnRevenge')
(Plural form: 'Plural')

[paramInt]: A number"
"CardUpgradeData_descriptionKey-49d4d145d0bd5672-f881edad80b163b4d86ec1c307c5455f-v2","CardUpgradeData_descriptionKey-49d4d145d0bd5672-f881edad80b163b4d86ec1c307c5455f-v2","","","False","","","(Group: 'CardUpgradeData_WicklessTycoonSynthesis')

[effect0.power]: A number
[coin]: <sprite name=""Gold"">"
"CardUpgradeData_descriptionKey-4a1d24adf4213378-5f0e72228d221f94487fb590d81d69c5-v2","CardUpgradeData_descriptionKey-4a1d24adf4213378-5f0e72228d221f94487fb590d81d69c5-v2","","","False","","","(Group: 'CardUpgradeData_FlickerRaiseOnSlay3')

[raise]: <b>Reform</b>
[attack]: <sprite name=""Attack"">"
"CardUpgradeData_descriptionKey-4ab8e4c86b502b7f-2bcee537d2dc584468fbf7f220fb1e51-v2","CardUpgradeData_descriptionKey-4ab8e4c86b502b7f-2bcee537d2dc584468fbf7f220fb1e51-v2","","","False","","","(Group: 'CardUpgradeData_MonsterRuneboundProtectorSynthesis')

[frostbite]: <b>Frostbite</b>
[effect0.status0.power]: A number"
"CardUpgradeData_descriptionKey-4e259f0b8308b3d2-f360357a75905fd4f9c62a84eb0b681d-v2","CardUpgradeData_descriptionKey-4e259f0b8308b3d2-f360357a75905fd4f9c62a84eb0b681d-v2","","","False","","","(Group: 'CardUpgradeData_LittleFadeBuffFriendlyOnDeath2')

[effect0.upgrade.bonusdamage]: A number
[attack]: <sprite name=""Attack"">
[effect0.upgrade.bonushp]: A number
[health]: <sprite name=""Health"">
[burnout]: <b>Burnout</b>
[effect1.status0.power]: A number"
"CardUpgradeData_descriptionKey-50589a6dfb7fd40d-06465d9418210b7479be929e5901968b-v2","CardUpgradeData_descriptionKey-50589a6dfb7fd40d-06465d9418210b7479be929e5901968b-v2","","","False","","","(Group: 'CardUpgradeData_ShardChannelerSynthesis')

[spikes]: <b>Spikes</b>
[effect0.status0.power]: A number"
"CardUpgradeData_descriptionKey-51ed3afb6f30f24a-f9c519ea59195804aaf1fb516551eb13-v2","CardUpgradeData_descriptionKey-51ed3afb6f30f24a-f9c519ea59195804aaf1fb516551eb13-v2","","","False","","","(Group: 'CardUpgradeData_Wurm2Summoner3')

[health]: <sprite name=""Health"">"
"CardUpgradeData_descriptionKey-534930b89ebfe420-0dbdd189430530448931657bac2af911-v2","CardUpgradeData_descriptionKey-534930b89ebfe420-0dbdd189430530448931657bac2af911-v2","","","False","","","(Group: 'CardUpgradeData_WyldentenSlayForSting2')"
"CardUpgradeData_descriptionKey-54671681511b20f1-98ec05c8eae416b4d813bdafabfc126e-v2","CardUpgradeData_descriptionKey-54671681511b20f1-98ec05c8eae416b4d813bdafabfc126e-v2","","","False","","","(Group: 'CardUpgradeData_PenumbraCapacityOnKill2')

[effect0.power]: A number
[capacity]: <sprite name=""Capacity"">"
"CardUpgradeData_descriptionKey-54b849bd3d058d7a-d06e7d763adad2540bc0c72027183b8b-v2","CardUpgradeData_descriptionKey-54b849bd3d058d7a-d06e7d763adad2540bc0c72027183b8b-v2","","","False","","","(Group: 'CardUpgradeData_TethysReduceSpellCost')

[ember]: <sprite name=""Ember"">"
"CardUpgradeData_descriptionKey-57e6801bfb9b0bd7-d347b7a66e3e6d64982e6542053878f6-v2","CardUpgradeData_descriptionKey-57e6801bfb9b0bd7-d347b7a66e3e6d64982e6542053878f6-v2","","","False","","","(Group: 'CardUpgradeData_HornbreakerRageful2')

[rage]: <b>Rage</b>
[effect0.status0.power]: A number"
"CardUpgradeData_descriptionKey-5aeaf50ab31c6d6d-9b4fcc15d1166f24f8b4febd81678bb4-v2","CardUpgradeData_descriptionKey-5aeaf50ab31c6d6d-9b4fcc15d1166f24f8b4febd81678bb4-v2","","","False","","","(Group: 'CardUpgradeData_Wurm1DamagePerCorruption')

[paramint]: A number
[attack]: <sprite name=""Attack"">
[corrupt]: <sprite name=""ChargedEchoes"">"
"CardUpgradeData_descriptionKey-5b14abd57410e2f3-be54e38a41f5a4542a1f6a3024d3faa7-v2","CardUpgradeData_descriptionKey-5b14abd57410e2f3-be54e38a41f5a4542a1f6a3024d3faa7-v2","","","False","","","(Group: 'CardUpgradeData_SteelworkerSynthesis')

[armor]: <b>Armor</b>
[effect0.status0.power]: A number"
"CardUpgradeData_descriptionKey-609694dda5ee0180-3ba1169ad3347674ebcb9424f633434b-v2","CardUpgradeData_descriptionKey-609694dda5ee0180-3ba1169ad3347674ebcb9424f633434b-v2","","","False","","","(Group: 'CardUpgradeData_LittleFadePermanentSpikes2')

[attack]: <sprite name=""Attack"">
[spikes]: <b>Spikes</b>"
"CardUpgradeData_descriptionKey-6132b96571fa0ec1-e0bdfd6a3d17efe4e9b023613ecf34fa-v2","CardUpgradeData_descriptionKey-6132b96571fa0ec1-e0bdfd6a3d17efe4e9b023613ecf34fa-v2","","","False","","","(Group: 'CardUpgradeData_PenumbraCapacityOnKill')

[effect0.power]: A number
[capacity]: <sprite name=""Capacity"">"
"CardUpgradeData_descriptionKey-61bc349fa5b00dcb-27dba5406eec9044893fa6f73b1cd428-v2","CardUpgradeData_descriptionKey-61bc349fa5b00dcb-27dba5406eec9044893fa6f73b1cd428-v2","","","False","","","(Group: 'CardUpgradeData_MartyrChampionBaseline')

[stygianblessing]: <b>Shard</b>
[effect0.status0.power]: A number"
"CardUpgradeData_descriptionKey-644ec3d8860e4167-d9860d3f4a9221d448e8a62bce28a47c-v2","CardUpgradeData_descriptionKey-644ec3d8860e4167-d9860d3f4a9221d448e8a62bce28a47c-v2","","","False","","","(Group: 'CardUpgradeData_VinemotherSynthesis')"
"CardUpgradeData_descriptionKey-6480a17812fa7e57-6cd5c7d48e3c2c34a8e498057d3d8f1a-v2","CardUpgradeData_descriptionKey-6480a17812fa7e57-6cd5c7d48e3c2c34a8e498057d3d8f1a-v2","","","False","","","(Group: 'CardUpgradeData_LittleFadePermanentSpikes')

[attack]: <sprite name=""Attack"">
[spikes]: <b>Spikes</b>"
"CardUpgradeData_descriptionKey-64ec46cca6004a9a-4a7cfd85a3e7d374c8a2c3e6ad95b501-v2","CardUpgradeData_descriptionKey-64ec46cca6004a9a-4a7cfd85a3e7d374c8a2c3e6ad95b501-v2","","","False","","","(Group: 'CardUpgradeData_ParaffinThugSynthesis')

[effect0.power]: A number
[coin]: <sprite name=""Gold"">"
"CardUpgradeData_descriptionKey-68422d649bc6ea13-cc9008ea34e91734c9a938a442d7abb6-v2[Zero]","CardUpgradeData_descriptionKey-68422d649bc6ea13-cc9008ea34e91734c9a938a442d7abb6-v2[Zero]","","","False","","","(Group: 'CardUpgradeData_SentientDrawOnRevenge3')
(Plural form: 'Zero')

[paramInt]: A number"
"CardUpgradeData_descriptionKey-68422d649bc6ea13-cc9008ea34e91734c9a938a442d7abb6-v2[One]","CardUpgradeData_descriptionKey-68422d649bc6ea13-cc9008ea34e91734c9a938a442d7abb6-v2[One]","","","False","","","(Group: 'CardUpgradeData_SentientDrawOnRevenge3')
(Plural form: 'One')

[paramInt]: A number"
"CardUpgradeData_descriptionKey-68422d649bc6ea13-cc9008ea34e91734c9a938a442d7abb6-v2[Few]","CardUpgradeData_descriptionKey-68422d649bc6ea13-cc9008ea34e91734c9a938a442d7abb6-v2[Few]","","","False","","","(Group: 'CardUpgradeData_SentientDrawOnRevenge3')
(Plural form: 'Few')

[paramInt]: A number"
"CardUpgradeData_descriptionKey-68422d649bc6ea13-cc9008ea34e91734c9a938a442d7abb6-v2[Plural]","CardUpgradeData_descriptionKey-68422d649bc6ea13-cc9008ea34e91734c9a938a442d7abb6-v2[Plural]","","","False","","","(Group: 'CardUpgradeData_SentientDrawOnRevenge3')
(Plural form: 'Plural')

[paramInt]: A number"
"CardUpgradeData_descriptionKey-6a202cc31985acf6-436482802b69f19438a2042d9d2c9ddd-v2[Zero]","CardUpgradeData_descriptionKey-6a202cc31985acf6-436482802b69f19438a2042d9d2c9ddd-v2[Zero]","","","False","","","(Group: 'CardUpgradeData_SolgardStasisGoodStats')
(Plural form: 'Zero')

[stygianblessing]: <b>Shard</b>
[effect0.status0.power]: A number
[effect1.status0.power_unmodified]: A number
[stygianblessing]: <b>Shard</b>
[stasis]: <b>Phased</b>"
"CardUpgradeData_descriptionKey-6a202cc31985acf6-436482802b69f19438a2042d9d2c9ddd-v2[One]","CardUpgradeData_descriptionKey-6a202cc31985acf6-436482802b69f19438a2042d9d2c9ddd-v2[One]","","","False","","","(Group: 'CardUpgradeData_SolgardStasisGoodStats')
(Plural form: 'One')

[stygianblessing]: <b>Shard</b>
[effect0.status0.power]: A number
[effect1.status0.power_unmodified]: A number
[stygianblessing]: <b>Shard</b>
[stasis]: <b>Phased</b>"
"CardUpgradeData_descriptionKey-6a202cc31985acf6-436482802b69f19438a2042d9d2c9ddd-v2[Few]","CardUpgradeData_descriptionKey-6a202cc31985acf6-436482802b69f19438a2042d9d2c9ddd-v2[Few]","","","False","","","(Group: 'CardUpgradeData_SolgardStasisGoodStats')
(Plural form: 'Few')

[stygianblessing]: <b>Shard</b>
[effect0.status0.power]: A number
[effect1.status0.power_unmodified]: A number
[stygianblessing]: <b>Shard</b>
[stasis]: <b>Phased</b>"
"CardUpgradeData_descriptionKey-6a202cc31985acf6-436482802b69f19438a2042d9d2c9ddd-v2[Plural]","CardUpgradeData_descriptionKey-6a202cc31985acf6-436482802b69f19438a2042d9d2c9ddd-v2[Plural]","","","False","","","(Group: 'CardUpgradeData_SolgardStasisGoodStats')
(Plural form: 'Plural')

[stygianblessing]: <b>Shard</b>
[effect0.status0.power]: A number
[effect1.status0.power_unmodified]: A number
[stygianblessing]: <b>Shard</b>
[stasis]: <b>Phased</b>"
"CardUpgradeData_descriptionKey-6a2480d41b0b7329-44f2d249aef8b8d49ba0fcbb0096941a-v2","CardUpgradeData_descriptionKey-6a2480d41b0b7329-44f2d249aef8b8d49ba0fcbb0096941a-v2","","","False","","","(Group: 'CardUpgradeData_Wurm1DamagePerCorruption2')

[paramint]: A number
[attack]: <sprite name=""Attack"">
[corrupt]: <sprite name=""ChargedEchoes"">"
"CardUpgradeData_descriptionKey-6fedf0985fef97b2-13f1e281737b32f448ebf4e6152caa15-v2[Zero]","CardUpgradeData_descriptionKey-6fedf0985fef97b2-13f1e281737b32f448ebf4e6152caa15-v2[Zero]","","","False","","","(Group: 'CardUpgradeData_MonsterMagicTotemSynthesis')
(Plural form: 'Zero')

[paramint]: A number
[magicpower]: <nobr><b>Magic Power</b></nobr>"
"CardUpgradeData_descriptionKey-6fedf0985fef97b2-13f1e281737b32f448ebf4e6152caa15-v2[One]","CardUpgradeData_descriptionKey-6fedf0985fef97b2-13f1e281737b32f448ebf4e6152caa15-v2[One]","","","False","","","(Group: 'CardUpgradeData_MonsterMagicTotemSynthesis')
(Plural form: 'One')

[paramint]: A number
[magicpower]: <nobr><b>Magic Power</b></nobr>"
"CardUpgradeData_descriptionKey-6fedf0985fef97b2-13f1e281737b32f448ebf4e6152caa15-v2[Few]","CardUpgradeData_descriptionKey-6fedf0985fef97b2-13f1e281737b32f448ebf4e6152caa15-v2[Few]","","","False","","","(Group: 'CardUpgradeData_MonsterMagicTotemSynthesis')
(Plural form: 'Few')

[paramint]: A number
[magicpower]: <nobr><b>Magic Power</b></nobr>"
"CardUpgradeData_descriptionKey-6fedf0985fef97b2-13f1e281737b32f448ebf4e6152caa15-v2[Plural]","CardUpgradeData_descriptionKey-6fedf0985fef97b2-13f1e281737b32f448ebf4e6152caa15-v2[Plural]","","","False","","","(Group: 'CardUpgradeData_MonsterMagicTotemSynthesis')
(Plural form: 'Plural')

[paramint]: A number
[magicpower]: <nobr><b>Magic Power</b></nobr>"
"CardUpgradeData_descriptionKey-73505a1f836f9d47-eebce72c1be555e43bb42575f4882ead-v2[Zero]","CardUpgradeData_descriptionKey-73505a1f836f9d47-eebce72c1be555e43bb42575f4882ead-v2[Zero]","","","False","","","(Group: 'CardUpgradeData_ShardtailSacrificeImps')
(Plural form: 'Zero')

[imp]: 임프
[effect0.power]: A number
[임프]:"
"CardUpgradeData_descriptionKey-73505a1f836f9d47-eebce72c1be555e43bb42575f4882ead-v2[One]","CardUpgradeData_descriptionKey-73505a1f836f9d47-eebce72c1be555e43bb42575f4882ead-v2[One]","","","False","","","(Group: 'CardUpgradeData_ShardtailSacrificeImps')
(Plural form: 'One')

[imp]: 임프
[effect0.power]: A number
[임프]:"
"CardUpgradeData_descriptionKey-73505a1f836f9d47-eebce72c1be555e43bb42575f4882ead-v2[Few]","CardUpgradeData_descriptionKey-73505a1f836f9d47-eebce72c1be555e43bb42575f4882ead-v2[Few]","","","False","","","(Group: 'CardUpgradeData_ShardtailSacrificeImps')
(Plural form: 'Few')

[imp]: 임프
[effect0.power]: A number
[임프]:"
"CardUpgradeData_descriptionKey-73505a1f836f9d47-eebce72c1be555e43bb42575f4882ead-v2[Plural]","CardUpgradeData_descriptionKey-73505a1f836f9d47-eebce72c1be555e43bb42575f4882ead-v2[Plural]","","","False","","","(Group: 'CardUpgradeData_ShardtailSacrificeImps')
(Plural form: 'Plural')

[imp]: 임프
[effect0.power]: A number
[임프]:"
"CardUpgradeData_descriptionKey-738a39c56a6ff451-f75f5e05d2bceae4ca41fbe0eb197789-v2","CardUpgradeData_descriptionKey-738a39c56a6ff451-f75f5e05d2bceae4ca41fbe0eb197789-v2","","","False","","","(Group: 'CardUpgradeData_WyldentenRootOnStrike2')

[rooted]: <b>Rooted</b>"
"CardUpgradeData_descriptionKey-743cf35ede84d97c-81c7b5bca3f45714789eba59da07100e-v2","CardUpgradeData_descriptionKey-743cf35ede84d97c-81c7b5bca3f45714789eba59da07100e-v2","","","False","","","(Group: 'CardUpgradeData_MonsterDeathEaterSynthesis')"
"CardUpgradeData_descriptionKey-745cf022c6508075-0fa4436f6f872644f880e9576fe67f66-v2","CardUpgradeData_descriptionKey-745cf022c6508075-0fa4436f6f872644f880e9576fe67f66-v2","","","False","","","(Group: 'CardUpgradeData_MonsterBogChrysalisSynthesis')"
"CardUpgradeData_descriptionKey-74cad8a598e682b4-65b6971c36890a1408eae59d1c2289a4-v2","CardUpgradeData_descriptionKey-74cad8a598e682b4-65b6971c36890a1408eae59d1c2289a4-v2","","","False","","","(Group: 'CardUpgradeData_ShardtailGainImps3')"
"CardUpgradeData_descriptionKey-7502751c15d70179-f41420ccb9746f747a9877755392b09c-v2","CardUpgradeData_descriptionKey-7502751c15d70179-f41420ccb9746f747a9877755392b09c-v2","","","False","","","(Group: 'CardUpgradeData_LittleFadeAttackDmgOnDeath3')

[effect0.power]: A number
[attack]: <sprite name=""Attack"">"
"CardUpgradeData_descriptionKey-7572cca141c1515d-7488261e3d4e3be4197596a96e7c7b66-v2","CardUpgradeData_descriptionKey-7572cca141c1515d-7488261e3d4e3be4197596a96e7c7b66-v2","","","False","","","(Group: 'CardUpgradeData_SentientDrawOnRevenge')"
"CardUpgradeData_descriptionKey-76809d53e23e71a7-d27d16f6ea763254180c48fca54bf833-v2","CardUpgradeData_descriptionKey-76809d53e23e71a7-d27d16f6ea763254180c48fca54bf833-v2","","","False","","","(Group: 'CardUpgradeData_MoltenEncasementSynthesis')

[stealth]: <b>Stealth</b>
[effect0.status0.power]: A number"
"CardUpgradeData_descriptionKey-77267f6bc4a06bd9-e4f76edd40c74f24f8ca31eb7f22a01b-v2","CardUpgradeData_descriptionKey-77267f6bc4a06bd9-e4f76edd40c74f24f8ca31eb7f22a01b-v2","","","False","","","(Group: 'CardUpgradeData_TethysSpellWeaknessOnStrike')

[spellweakness]: <nobr><b>Spell Weakness</b></nobr>
[effect0.status0.power]: A number"
"CardUpgradeData_descriptionKey-7773c98bf7364c73-854bf5855678a184d9b7a461a859515a-v2","CardUpgradeData_descriptionKey-7773c98bf7364c73-854bf5855678a184d9b7a461a859515a-v2","","","False","","","(Group: 'CardUpgradeData_MonsterGorgerSynthesis')

[effect0.upgrade.bonusdamage]: A number
[attack]: <sprite name=""Attack"">
[effect0.upgrade.bonushp]: A number
[health]: <sprite name=""Health"">"
"CardUpgradeData_descriptionKey-77a89bb2b082491c-0dbdd189430530448931657bac2af911-v2","CardUpgradeData_descriptionKey-77a89bb2b082491c-0dbdd189430530448931657bac2af911-v2","","","False","","","(Group: 'CardUpgradeData_WyldentenSlayForSting2')

[effect0.upgrade.bonusdamage]: A number
[attack]: <sprite name=""Attack"">"
"CardUpgradeData_descriptionKey-78260320b15df683-38b9c352edd27fa429dc7899ade0b632-v2[Zero]","CardUpgradeData_descriptionKey-78260320b15df683-38b9c352edd27fa429dc7899ade0b632-v2[Zero]","","","False","","","(Group: 'CardUpgradeData_SentientDamageOnHeal')
(Plural form: 'Zero')

[effect0.power]: A number"
"CardUpgradeData_descriptionKey-78260320b15df683-38b9c352edd27fa429dc7899ade0b632-v2[One]","CardUpgradeData_descriptionKey-78260320b15df683-38b9c352edd27fa429dc7899ade0b632-v2[One]","","","False","","","(Group: 'CardUpgradeData_SentientDamageOnHeal')
(Plural form: 'One')

[effect0.power]: A number"
"CardUpgradeData_descriptionKey-78260320b15df683-38b9c352edd27fa429dc7899ade0b632-v2[Few]","CardUpgradeData_descriptionKey-78260320b15df683-38b9c352edd27fa429dc7899ade0b632-v2[Few]","","","False","","","(Group: 'CardUpgradeData_SentientDamageOnHeal')
(Plural form: 'Few')

[effect0.power]: A number"
"CardUpgradeData_descriptionKey-78260320b15df683-38b9c352edd27fa429dc7899ade0b632-v2[Plural]","CardUpgradeData_descriptionKey-78260320b15df683-38b9c352edd27fa429dc7899ade0b632-v2[Plural]","","","False","","","(Group: 'CardUpgradeData_SentientDamageOnHeal')
(Plural form: 'Plural')

[effect0.power]: A number"
"CardUpgradeData_descriptionKey-793acfe81ee6caa5-385cb1e1aa034304ab3bffbe7e5ef8b6-v2","CardUpgradeData_descriptionKey-793acfe81ee6caa5-385cb1e1aa034304ab3bffbe7e5ef8b6-v2","","","False","","","(Group: 'CardUpgradeData_ShardtailGainImps2')"
"CardUpgradeData_descriptionKey-79daac1254fa054b-9234e0eb0592748439a744f415591a48-v2","CardUpgradeData_descriptionKey-79daac1254fa054b-9234e0eb0592748439a744f415591a48-v2","","","False","","","(Group: 'CardUpgradeData_Wurm2ReturnConsumedSlay')"
